result,nation,venue,venueCountry,date,name,yearOfBirth,sex,event,type
12.09,LES,Maputo,MOZ,2011-03-07,Mpinane Mafantiri,,Female,100,NR
11.84,LIE,Luxembourg,LUX,1995-05-31,Manuela Marxer,1965,Female,100,NR
11.19,LTU,London,GBR,2012-08-03,Lina Grinčikaitė Samuolė,1987,Female,100,NR
11.02,LUX,Dessau-Roßlau,GER,2023-06-17,Patrizia van der Weken,1999,Female,100,NR
11.64,MAC,New Taipei City,TPE,2023-05-27,Loi Im Lan,1998,Female,100,NR
11.32,MAD,Dijón,FRA,1996-05-26,Hanitriniana Rakotondrabe,1967,Female,100,NR
11.32,MAD,Limôges,FRA,1991-07-06,Laloa Ravaonirina,1963,Female,100,NR
11.45,MAR,Durban,RSA,2016-06-22,Assia Raziki,1996,Female,100,NR
11.50,MAS,Kuala Lumpur,MAS,1993-05-07,Govindasamy Shanti,1967,Female,100,NR
11.68,MAW,Tokyo,JPN,2021-07-30,Asimenye Simwaka,1997,Female,100,NR
11.58,MDA,Tallinn,URS,1985-06-26,Irina Grigoryeva,1955,Female,100,NR
12.17,MDV,Birmingham,GBR,2022-08-02,Aishath Himna Hassan,2002,Female,100,NR
11.09,MEX,Ciudad de México,MEX,1999-06-19,Liliana Allen,1970,Female,100,NR
12.26,MGL,Tokyo,JPN,1991-08-26,Jatansuren Otgonchimeg,,Female,100,NR
12.79,MHL,Burnsville NC,USA,2015-09-05,Mariana Cress,1998,Female,100,NR
11.74,MKD,Istanbul,TUR,2004-07-03,Aleksandra Vojneska,1981,Female,100,NR
11.39,MLI,Dakar,SEN,2008-03-30,Kadiatou Camara,1981,Female,100,NR
11.54,MLT,Marsa,MLT,2017-05-10,Charlotte Wingfield,1994,Female,100,NR
12.24,MNE,Osaka,JPN,2007-08-26,Milena Milašević,1984,Female,100,NR
12.99,MNT,Port of Spain,TTO,2023-08-07,Kendecia Meade,2007,Female,100,NR
12.27,MON,Avignon,FRA,2021-06-13,Charlotte Afriat,2002,Female,100,NR
11.61,MOZ,Girona,ESP,2000-08-21,Elisa Cossa,1980,Female,100,NR
11.72,MRI,Montgeron,FRA,1994-07-02,Jane Thondojee,1971,Female,100,NR
12.73,MTN,Ad Dawhah,QAT,2012-11-05,Badia Camara,1997,Female,100,NR
11.66,MYA,Jakarta,INA,1997-10-14,Htay Than Than,1959,Female,100,NR
10.97,NAM,Gaborone,BOT,2022-04-30,Christine Mboma,2003,Female,100,NR
11.93,NCA,San José3,CRC,2023-05-06,Maria Alejandra Carmona,1999,Female,100,NR
10.81,NED,Beijing,CHN,2015-08-24,Dafne Schippers,1992,Female,100,NR
12.19,NEP,Kathmandu,NEP,1999-09-26,Devi Maya Paneru,,Female,100,NR
12.63,NFI,Sydney,AUS,2016-07-09,Tayanita Robertson,,Female,100,NR
10.79,NGR,London,GBR,2013-07-27,Blessing Okagbare,1988,Female,100,NR
11.07,NIG,St Pierre,MRI,2022-06-08,Aminatou Seyni,1996,Female,100,NR
12.81,NIU,Sydney,AUS,2004-11-09,Jade Roughan,,Female,100,NR
12.37,NMI,Pocatello ID,USA,2011-04-23,Yvonne Bennett,1990,Female,100,NR
11.10,NOR,London,GBR,2012-08-04,Ezinne Okparaebo,1988,Female,100,NR
12.22,NRU,Wallis,FRA,2013-09-04,Lovelite Detenamo,1993,Female,100,NR
10.96,NZL,La Chaux-de-Fonds,SUI,2023-07-02,Zoe Hobbs,1997,Female,100,NR
11.47,OMA,Al-Kuwait,KUW,2022-05-16,Mazoon Al-Alawi,1997,Female,100,NR
11.81,PAK,Lahore,PAK,2008-04-22,Sadaf Siddiqui,1985,Female,100,NR
11.81,PAK,Dhaka,BAN,2010-02-08,Naseem Hameed,1986,Female,100,NR
11.50,PAN,Allendale MI,USA,2022-05-26,Selena Mariel Arjona,1999,Female,100,NR
11.61,PAR,Asunción,PAR,2023-11-11,Xenia Noreen Hiebert,1998,Female,100,NR
11.74,PER,Bogotá,COL,2023-05-19,Paula Daruich,2004,Female,100,NR
11.27,PHI,Des Moines IA,USA,2020-08-29,Kristina Knott,1995,Female,100,NR
12.16,PLE,Tokyo,JPN,2021-07-30,Hanna Barakat,1999,Female,100,NR
12.64,PLW,Helsinki,FIN,2005-08-07,Ngerak Florencio,1983,Female,100,NR
11.29,PNG,Suva,FIJ,2016-07-08,Toea Wisil,1988,Female,100,NR
10.93,POL,Grudziadz,POL,1986-06-27,Ewa Kasprzyk,1957,Female,100,NR
11.10,POR,La Chaux-de-Fonds,SUI,2021-08-14,Lorène Dorcas Bazolo,1983,Female,100,NR
11.80,PRK,Pyongyang,PRK,1991-04-25,Li Yong-Ae,1965,Female,100,NR
11.22,PUR,Clermont FL,USA,2020-07-24,Jasmine Camacho-Quinn,1996,Female,100,NR
12.37,QAT,Doha,QAT,2014-05-09,Maria Barakat,,Female,100,NR
11.30,ROU,Paris,FRA,1999-06-19,Ionela Tîrlea,1976,Female,100,NR
10.98,RSA,Doha,QAT,2018-05-04,Carina Horn,1989,Female,100,NR
10.77,RUS,Lausanne,SUI,1994-07-06,Irina Privalova,1968,Female,100,NR
12.95,RWA,Kampala,UGA,2012-05-05,Jeannette Uwera,,Female,100,NR
11.94,SAM,San Mateo CA,USA,2006-04-27,Talava Tavui,1985,Female,100,NR
11.24,SEN,La Chaux-de-Fonds,SUI,1999-08-15,Aminata Diouf,1977,Female,100,NR
11.86,SEY,Bambous,MRI,2014-06-28,Joanne Lou-Toy,,Female,100,NR
11.20,SGP,Bangkok,THA,2023-07-14,Shanti Veronica Pereira,1996,Female,100,NR
11.21,SKN,Fort Worth TX,USA,2008-05-17,Virgil Hodge,1983,Female,100,NR
11.40,SLE,Montverde FL,USA,2019-07-06,Maggie Barrie,1996,Female,100,NR
11.09,SLO,Naimette-Xhovémont,BEL,2004-08-03,Merlene Ottey,1960,Female,100,NR
11.55,SMR,Modena,ITA,2023-07-08,Alessandra Gasparelli,2004,Female,100,NR
12.64,SOL,Saint-Denis,FRA,2003-08-23,Jenny Keni,1982,Female,100,NR
13.23,SOM,Nairobi,KEN,1987-08-07,Hawa Abdullahi Ahmed,,Female,100,NR
11.34,SRB,Beograd,YUG,1987-06-17,Kornelija Šinkovic,1964,Female,100,NR
11.04,SRI,Yokohama,JPN,2000-09-09,Susanthika Jayasinghe,1975,Female,100,NR
11.99,SSD,Nairobi,KEN,2023-02-25,Lucia William,2001,Female,100,NR
11.31,STP,Lisboa,POR,2022-06-10,Gorete Semedo,1996,Female,100,NR
12.39,SUD,Kampala,UGA,2007-06-03,Gubara Asmal,,Female,100,NR
10.89,SUI,Zürich,SUI,2022-06-24,Mujinga Kambundji,1992,Female,100,NR
11.42,SUR,Gunnison CO,USA,2017-05-09,Sunayna Wahi,1990,Female,100,NR
11.26,SVK,Banská Bystrica,SVK,2023-07-20,Viktória Forster,2002,Female,100,NR
11.16,SWE,Moskva,URS,1980-07-26,Linda Haglund,1956,Female,100,NR
11.35,SWZ,Forbach,FRA,2016-05-29,Phumlile Ndzinisa,1992,Female,100,NR
11.93,SYR,Damascus,SYR,2009-10-07,Mounira Al-Saleh,1986,Female,100,NR
11.63,TAN,Tampere,FIN,1989-08-29,Nzaeli Kyomo,1957,Female,100,NR
12.08,TGA,Apia,SAM,2019-07-16,Taina Halasima,1997,Female,100,NR
11.33,THA,Kuala Lumpur,MAS,2001-09-12,Supavadee Khawpeag,1976,Female,100,NR
11.62,TJK,Dushanbe,TJK,2021-04-09,Gulsunbi Sharifova,1997,Female,100,NR
11.56,TKM,Almaty,KAZ,2008-06-07,Valentina Meredova,1984,Female,100,NR
11.99,TKS,Barranquilla,COL,2018-07-29,Akia Guerrier,1998,Female,100,NR
13.57,TLS,Darwin,AUS,2001-05-20,Cesaltilna De Yesus Guterres,,Female,100,NR
11.82,TOG,Douala,CMR,2021-05-22,Akouvi Judith Koumedzina,2001,Female,100,NR
11.22,TPE,Wien,AUT,1970-07-18,Chi Cheng,1944,Female,100,NR
10.82,TTO,Port of Spain,TTO,2017-06-24,Michelle-Lee Ahye,1992,Female,100,NR
11.68,TUN,Alger,ALG,2000-08-06,Awatef Hamrouni,1981,Female,100,NR
11.25,TUR,Radès,TUN,2001-09-11,Nora Ivanova-Edletzberger,1977,Female,100,NR
13.30,TUV,Honiara,SOL,2023-11-27,Vaioleta Luka,,Female,100,NR
13.07,UAE,Al-Kuwait,KUW,2022-05-16,Abeer Al-Blooshi,,Female,100,NR
11.33,UGA,Kampala,UGA,2022-06-24,Jacent Nyamahunge,1997,Female,100,NR
10.82,UKR,Edmonton,CAN,2001-08-06,Zhanna Block,1972,Female,100,NR
11.54,URU,Ciudad de México,MEX,1988-07-22,Claudia Acerenza,1966,Female,100,NR
10.49,USA,Indianapolis IN,USA,1988-07-16,Florence Griffith-Joyner,1959,Female,100,NR
11.04,UZB,Bishkek,KGZ,2000-06-03,Lyubov Perepelova,1979,Female,100,NR
12.24,VAN,Honiara,SOL,2023-11-27,Lyza Malres,,Female,100,NR
11.24,VEN,Barranquilla,COL,2018-07-29,Andrea Purica,1995,Female,100,NR
11.34,VIE,Vientiane,LAO,2009-12-13,Vu Thi Huong,1986,Female,100,NR
11.09,VIN,Walnut CA,USA,2002-04-21,Natasha Joe-Mayers,1979,Female,100,NR
13.35,YEM,Aleppo,SYR,2009-07-22,Fatima Suleiman Al-Dahman,1991,Female,100,NR
11.12,ZAM,Lusaka,ZAM,2021-03-20,Rhodah Njobvu,1994,Female,100,NR
11.36,ZIM,Durban,RSA,2003-04-11,Winnet Dube,1972,Female,100,NR
