result,nation,venue,venueCountry,date,name,yearOfBirth,sex,discipline,type,environment
8:22.68,KEN,Glasgow,GBR,2024-03-02,Beatrice Chepkoech,1991,Female,3000,NR,Indoor
9:18.41,KGZ,Astana,KAZ,2023-02-10,Ainuska Kalilkyzy,2003,Female,3000,NR,Indoor
9:40.22,KOR,Pattaya,THA,2005-11-13,Kim Sung-Eun,1989,Female,3000,NR,Indoor
9:36.96,KOS,Istanbul,TUR,2023-03-02,Greza Bakraqi,1995,Female,3000,NR,Indoor
8:44.66,LAT,Gent,BEL,2000-02-27,Jeļena Prokopčuka,1976,Female,3000,NR,Indoor
9:52.98,LBN,Montréal,CAN,2015-01-23,Maria Pia Nehme,1981,Female,3000,NR,Indoor
8:46.74,LTU,Moskva,URS,1986-02-08,Regina Cistiakova,1961,Female,3000,NR,Indoor
9:20.97,LUX,Luxembourg,LUX,2022-02-27,Vera Hoffmann,1996,Female,3000,NR,Indoor
8:35.86,MAR,Valencia,ESP,2008-02-09,Mariem Alaoui Selsouli,1984,Female,3000,NR,Indoor
9:00.59,MDA,Moskva,URS,1982-02-20,Svetlana Guskova,1957,Female,3000,NR,Indoor
10:03.69,MGL,Macau,MAC,2007-11-01,Baatarkhuu Battsetseg,1976,Female,3000,NR,Indoor
10:02.16,MKD,Sofia,BUL,2004-02-08,Daniela Kulevska,1981,Female,3000,NR,Indoor
10:25.13,MLT,Nantes,FRA,2015-03-07,Giselle Camilleri,1974,Female,3000,NR,Indoor
9:30.60,MNE,Istanbul,TUR,2014-02-22,Sladjana Perunović,1984,Female,3000,NR,Indoor
8:30.76,NED,Birmingham,GBR,2017-02-18,Sifan Hassan,1993,Female,3000,NR,Indoor
10:33.77,NEP,Pattaya,THA,2005-11-13,Nirmala Bharati,1977,Female,3000,NR,Indoor
8:44.68,NOR,Bærum,NOR,2019-02-10,Karoline Bjerkeli Grøvdal,1990,Female,3000,NR,Indoor
8:38.14,NZL,Boston,USA,2007-01-27,Kim Smith,1981,Female,3000,NR,Indoor
9:48.55,PLE,Berlin,GER,2015-01-25,Mayada Al-Sayad,1992,Female,3000,NR,Indoor
9:55.83,PLW,Boston,USA,2015-01-30,Christina Wicker,1996,Female,3000,NR,Indoor
8:38.21,POL,Stuttgart,GER,2007-02-03,Lidia Chojecka,1977,Female,3000,NR,Indoor
8:36.79,POR,Birmingham,GBR,2002-02-17,Carla Sacramento,1971,Female,3000,NR,Indoor
9:16.23,PUR,Fayetteville,USA,2010-03-13,Beverly Ramos,1987,Female,3000,NR,Indoor
8:32.88,ROU,Birmingham,GBR,2001-02-18,Gabriela Szabo,1975,Female,3000,NR,Indoor
8:41.18,RSA,New York,USA,2018-02-03,Dominique Scott Efurd,1992,Female,3000,NR,Indoor
8:27.86,RUS,Moskva,RUS,2006-02-17,Liliya Shobukhova,1977,Female,3000,NR,Indoor
8:44.80,SLO,Birmingham,GBR,2023-02-25,Klara Lukan,2000,Female,3000,NR,Indoor
11:51.41,SMR,Ancona,ITA,2007-03-02,Paola Carinato,1964,Female,3000,NR,Indoor
9:03.39,SRB,Beograd,SRB,2016-03-01,Amela Ljajić,1993,Female,3000,NR,Indoor
9:35.29,SUD,Belfast,GBR,2004-02-15,Hind Roko Musa,1986,Female,3000,NR,Indoor
9:10.33,SUI,Magglingen,SUI,2021-02-20,Chiara Scherrer,1996,Female,3000,NR,Indoor
9:19.17,SVK,Pireás,GRE,1985-03-03,Ludmila Melicherová,1964,Female,3000,NR,Indoor
8:42.46,SWE,Madrid,ESP,2018-02-08,Meraf Bahta,1989,Female,3000,NR,Indoor
8:51.23,TAN,Stuttgart,GER,2003-02-02,Restituta Joseph,1971,Female,3000,NR,Indoor
9:46.55,THA,New York,USA,2013-02-15,Jane Vongvorachoti,1984,Female,3000,NR,Indoor
8:43.46,TUR,Beograd,SRB,2017-03-05,Yasemin Can,1996,Female,3000,NR,Indoor
8:46.54,UAE,Hangzhou,CHN,2014-02-16,Betlehem Desalegn,1991,Female,3000,NR,Indoor
8:41.16,UGA,Liévin,FRA,2023-02-15,Sarah Chelangat,2001,Female,3000,NR,Indoor
8:41.01,UKR,Sumy,UKR,2012-02-18,Svitlana Shmidt,1990,Female,3000,NR,Indoor
8:20.87,USA,Glasgow,GBR,2024-03-02,Elle St. Pierre,1995,Female,3000,NR,Indoor
8:54.19,UZB,Moskva,URS,1982-02-19,Svetlana Ulmasova,1953,Female,3000,NR,Indoor
9:18.41,VIE,Astana,KAZ,2023-02-10,Nguyen Thi Oanh,1995,Female,3000,NR,Indoor
9:15.43,ZAM,Lincoln,USA,2006-02-17,Miriam Kaumba,1983,Female,3000,NR,Indoor
9:25.95,ZIM,Lynchburg,USA,2024-02-09,Faith Tawanda Nyathi,2000,Female,3000,NR,Indoor
