result,nation,venue,venueCountry,date,name,yearOfBirth,sex,discipline,type,environment
1:57.52,ETH,Val-de-Reuil,FRA,2021-02-14,Gudaf Tsegay,1997.0,Female,800,NR,Indoor
2:01.57,FIN,Toruń,POL,2024-02-06,Eveliina Määttänen,1995.0,Female,800,NR,Indoor
2:00.42,FRA,Moskva,RUS,2006-03-11,Elisabeth Grousselle,1973.0,Female,800,NR,Indoor
2:21.57,GAB,Budapest,HUN,2004-03-05,Marlyse Nsourou,1987.0,Female,800,NR,Indoor
1:57.18,GBR,Birmingham,GBR,2023-02-25,Keely Hodgkinson,2002.0,Female,800,NR,Indoor
2:12.8,GEO,Kharkov,URS,1979-01-27,Leila Tsintsalashvili,1960.0,Female,800,NR,Indoor
1:56.40,GER,Wien,AUT,1988-02-13,Christine Wachtel,1965.0,Female,800,NR,Indoor
2:02.30,GHA,Boston,USA,2018-02-25,Agnes Abu,1992.0,Female,800,NR,Indoor
2:22.46,GIB,Birmingham,GBR,2013-02-06,Kim Baglietto,1992.0,Female,800,NR,Indoor
2:02.08,GRE,Pireás,GRE,2012-02-04,Eléni Filándra,1984.0,Female,800,NR,Indoor
2:03.93,GRN,Fayetteville,USA,2005-03-12,Neisha Bernard-Thomas,1981.0,Female,800,NR,Indoor
2:22.80,GUA,Indianapolis,USA,1987-03-06,Christina Girón,,Female,800,NR,Indoor
2:22.72,GUM,Budapest,HUN,2004-03-05,Sloan Siegrist,1980.0,Female,800,NR,Indoor
2:02.27,GUY,Valencia,ESP,2008-03-08,Marian Burnett,1976.0,Female,800,NR,Indoor
2:22.35,HKG,Macau,MAC,2007-02-11,Roseda Lo Wing Hei,,Female,800,NR,Indoor
2:01.80,HUN,Budapest,HUN,1999-02-05,Judit Varga,1976.0,Female,800,NR,Indoor
2:15.44,INA,Hangzhou,CHN,2014-02-16,Lismawati Ilang,1991.0,Female,800,NR,Indoor
2:03.43,IND,Doha,QAT,2008-02-16,Sinimole Markose,1983.0,Female,800,NR,Indoor
2:09.17,IRI,Tehran,IRI,2024-02-19,Toktam Dastarbandan,2001.0,Female,800,NR,Indoor
2:00.58,IRL,Fayetteville,USA,2021-02-21,Síofra Cléirigh Büttner,1995.0,Female,800,NR,Indoor
2:25.90,IRQ,Tehran,IRI,2010-02-26,Hikmat Alaa Jassem,1985.0,Female,800,NR,Indoor
2:01.18,ISL,Reykjavik,ISL,2017-02-04,Aníta Hinriksdóttir,1996.0,Female,800,NR,Indoor
2:07.46,ISR,Fayetteville,USA,2024-01-27,Sivan Aurbach,2000.0,Female,800,NR,Indoor
2:15.46,ISV,Birmingham,USA,2020-02-27,Mikaela Smith,2001.0,Female,800,NR,Indoor
1:59.25,ITA,Karlsruhe,GER,2009-02-15,Elisa Cusma Piccione,1981.0,Female,800,NR,Indoor
1:58.46,JAM,Liévin,FRA,2022-02-17,Natoya Goule-Toppin,1991.0,Female,800,NR,Indoor
2:11.57,JOR,London,GBR,2017-01-29,Tamara Armoush,1992.0,Female,800,NR,Indoor
2:00.78,JPN,Yokohama,JPN,2003-02-22,Miho Sato,1978.0,Female,800,NR,Indoor
1:58.83,KEN,Istanbul,TUR,2012-03-11,Pamela Jelimo,1989.0,Female,800,NR,Indoor
2:31.04,LAO,Hanoi,VIE,2009-11-02,Souksavanh Malivanh,1991.0,Female,800,NR,Indoor
2:01.10,LAT,Eaubonne,FRA,2019-02-12,Līga Velvere,1990.0,Female,800,NR,Indoor
2:06.41,LBR,Fayetteville,USA,2007-03-10,Fatimoh Muhammed,1984.0,Female,800,NR,Indoor
2:07.16,LCA,Fayetteville,USA,2009-01-24,Leander Ernest,1987.0,Female,800,NR,Indoor
2:15.4,LIE,München,FRG,1976-02-21,Maria Ritter,1957.0,Female,800,NR,Indoor
2:01.07,LTU,Lubbock,USA,2024-02-24,Gabija Galvydytė,2000.0,Female,800,NR,Indoor
2:01.82,LUX,Luxembourg,LUX,2024-02-18,Charline Mathias,1992.0,Female,800,NR,Indoor
2:21.92,MAC,Hangzhou,CHN,2012-02-19,Leong Ka Man,1990.0,Female,800,NR,Indoor
2:08.42,MAD,Valencia,ESP,2008-03-07,Fanjanteino Félix,1980.0,Female,800,NR,Indoor
1:59.01,MAR,Liévin,FRA,2012-02-14,Malika Akkaoui,1987.0,Female,800,NR,Indoor
2:21.27,MAS,Pattaya,THA,2006-02-10,Vally Michael,1984.0,Female,800,NR,Indoor
2:04.13,MDA,Boston,USA,1984-01-12,Olga Politova,1964.0,Female,800,NR,Indoor
2:22.30,MDV,Tehran,IRI,2024-02-19,Fasuha Ahmed,2003.0,Female,800,NR,Indoor
2:15.45,MGL,Macau,MAC,2007-10-31,Shinetsetseg Chuluunkhuu,1987.0,Female,800,NR,Indoor
2:13.16,MKD,Sofia,BUL,1988-02-21,Marina Damcevska,1962.0,Female,800,NR,Indoor
2:08.14,MLI,Aubière,FRA,2004-02-22,Matata Sanogo,1982.0,Female,800,NR,Indoor
2:06.53,MLT,Boston,USA,2024-02-03,Gina McNamara,1994.0,Female,800,NR,Indoor
2:17.52,MNE,Beograd,SRB,2018-02-04,Sladjana Perunović,1984.0,Female,800,NR,Indoor
2:39.26,MON,Miramas,FRA,2022-12-11,Eden Mathis,2006.0,Female,800,NR,Indoor
1:57.06,MOZ,Liévin,FRA,1999-02-21,Maria Mutola,1972.0,Female,800,NR,Indoor
2:20.21,MYA,Pattaya,THA,2005-11-13,Toe Ni Ni,1980.0,Female,800,NR,Indoor
1:59.91,NAM,Stockholm,SWE,2005-02-15,Agnes Samaria,1972.0,Female,800,NR,Indoor
2:00.01,NED,Stockholm,SWE,2001-02-15,Ester Goossens,1972.0,Female,800,NR,Indoor
2:03.65,NGR,Boston,USA,2019-02-24,Abike Egbeniyi,1994.0,Female,800,NR,Indoor
2:00.92,NOR,Liévin,FRA,2021-02-09,Hedda Hynne,1990.0,Female,800,NR,Indoor
2:00.36,NZL,Paris,FRA,1997-03-09,Toni Hodgkinson,1971.0,Female,800,NR,Indoor
2:12.25,PAK,Pattaya,THA,2005-11-14,Gulnaz Ara,1981.0,Female,800,NR,Indoor
2:45.33,PLE,Tehran,IRI,2004-02-06,Wesam Abubkheet,1986.0,Female,800,NR,Indoor
1:59.29,POL,Toruń,POL,2017-02-10,Joanna Jóźwik,1991.0,Female,800,NR,Indoor
2:00.81,POR,Sevilla,ESP,1995-02-15,Carla Sacramento,1971.0,Female,800,NR,Indoor
2:05.06,PUR,Boston,USA,2024-02-03,Aziza Ayoub,1998.0,Female,800,NR,Indoor
1:59.00,ROU,Budapest,HUN,1987-02-08,Doina Melinte,1956.0,Female,800,NR,Indoor
2:06.05,RSA,Fayetteville,USA,2016-01-29,Dominique Scott Efurd,1992.0,Female,800,NR,Indoor
1:57.47,RUS,Maebashi,JPN,1999-03-07,Natalya Tsyganova,1971.0,Female,800,NR,Indoor
2:14.52,SKN,New York,USA,2017-03-10,Reanda Richards,1999.0,Female,800,NR,Indoor
2:08.31,SLE,Albuquerque,USA,2020-02-29,Agnes Mansaray,,Female,800,NR,Indoor
1:55.82,SLO,Wien,AUT,2002-03-03,Jolanda Batagelj,1976.0,Female,800,NR,Indoor
2:14.92,SMR,Genova,ITA,1997-02-23,Monica Randi,1967.0,Female,800,NR,Indoor
2:03.27,SRB,Beograd,SRB,2017-02-05,Amela Ljajić,1993.0,Female,800,NR,Indoor
2:29.22,STP,Pombal,POR,2014-02-16,Lecabela Quaresma,1989.0,Female,800,NR,Indoor
2:14.28,SUD,Sheffield,GBR,2004-02-07,Mona Jabir Ahmed,1987.0,Female,800,NR,Indoor
2:00.06,SUI,Glasgow,GBR,2024-03-02,Lore Hoffmann,1996.0,Female,800,NR,Indoor
1:59.21,SUR,Birmingham,GBR,1997-02-23,Letitia Vriesde,1964.0,Female,800,NR,Indoor
2:01.70,SVK,Istanbul,TUR,2023-03-04,Gabriela Gajanová,1999.0,Female,800,NR,Indoor
2:00.01,SWE,Stockholm,SWE,1998-02-19,Maria Akraka,1966.0,Female,800,NR,Indoor
2:01.74,TAN,Liévin,FRA,2001-02-25,Lwiza John,1980.0,Female,800,NR,Indoor
2:12.17,THA,Pattaya,THA,2005-11-14,Buathip Boonprasert,1983.0,Female,800,NR,Indoor
2:09.99,TOG,Eaubonne,FRA,2007-02-02,Sandrine Thiébaud-Kangni,1976.0,Female,800,NR,Indoor
2:04.09,TTO,Fayetteville,USA,2018-02-09,Alena Brooks,1991.0,Female,800,NR,Indoor
2:05.35,TUN,Eaubonne,FRA,2003-02-07,Abir Nakhli,1981.0,Female,800,NR,Indoor
2:01.19,TUR,Istanbul,TUR,2012-03-09,Merve Aydın,1990.0,Female,800,NR,Indoor
1:58.58,UGA,Liévin,FRA,2022-02-17,Halimah Nakaayi,1994.0,Female,800,NR,Indoor
1:57.23,UKR,Moskva,RUS,1992-02-01,Inna Yevseyeva,1964.0,Female,800,NR,Indoor
1:58.29,USA,New York,USA,2020-02-08,Ajee’ Wilson,1994.0,Female,800,NR,Indoor
2:03.65,VIE,Hanoi,VIE,2009-11-02,Truong Thanh Hang,1986.0,Female,800,NR,Indoor
2:08.19,VIN,College Station,USA,2020-02-29,Shafiqua Maloney,1999.0,Female,800,NR,Indoor
2:08.24,ZAM,Boston,USA,2005-03-12,Adeh Mwamba,1976.0,Female,800,NR,Indoor
2:07.32,ZIM,Blacksburg,USA,2001-02-17,Laura Gerber,1980.0,Female,800,NR,Indoor
