result,nation,venue,venueCountry,date,name,yearOfBirth,sex,discipline,type,environment
8:00.87,GIB,Boston MA,USA,2019-01-26,Harvey Dixon,1993.0,Male,3000,NR,Indoor
7:43.66,GRE,Pireás,GRE,1998-02-21,Panayiótis Papoúlias,1969.0,Male,3000,NR,Indoor
9:12.73,HKG,Macau,MAC,2007-02-10,Gi Ka Man,1984.0,Male,3000,NR,Indoor
7:47.42,HUN,Val-de-Reuil,FRA,2024-01-28,István Palkovits,2000.0,Male,3000,NR,Indoor
8:58.64,INA,Hangzhou,CHN,2012-02-19,Muhammad Al-Quraisy,1988.0,Male,3000,NR,Indoor
7:49.47,IND,Doha,QAT,2008-02-16,Surendra Singh Kumar,1978.0,Male,3000,NR,Indoor
7:51.90,IRI,Sollentuna,SWE,2022-01-29,Mohammadreza Abootorabi,1989.0,Male,3000,NR,Indoor
7:38.59,IRL,Fayetteville AR,USA,2004-02-14,Alistair Cragg,1980.0,Male,3000,NR,Indoor
8:16.08,IRQ,Istanbul,TUR,2024-01-21,Mohamed Abdullah Mahal,1991.0,Male,3000,NR,Indoor
7:47.51,ISL,Boston MA,USA,2022-02-12,Baldvin Thór Magnússon,1999.0,Male,3000,NR,Indoor
7:53.46,ISR,Metz,FRA,2024-02-03,Derba Ayale,2002.0,Male,3000,NR,Indoor
8:16.15,ISV,Fayetteville AR,USA,2016-01-30,Eddie Garcia,1992.0,Male,3000,NR,Indoor
7:38.42,ITA,Metz,FRA,2024-02-03,Pietro Arese,1999.0,Male,3000,NR,Indoor
7:40.79,JAM,New York NY,USA,2016-02-20,Kemoy Campbell,1991.0,Male,3000,NR,Indoor
7:42.56,JPN,New York NY,USA,2024-02-11,Keita Sato,2004.0,Male,3000,NR,Indoor
7:24.90,KEN,Budapest,HUN,1998-02-06,Daniel Komen,1976.0,Male,3000,NR,Indoor
7:57.61,KGZ,Mogilyov,BLR,2022-02-26,Nursultan Keneshbekov,2000.0,Male,3000,NR,Indoor
8:21.37,KOR,Hanoi,VIE,2009-11-01,Shin Hyun-Su,1991.0,Male,3000,NR,Indoor
8:18.70,KOS,Istanbul,TUR,2022-03-05,Albion Ymeri,1995.0,Male,3000,NR,Indoor
7:44.64,KSA,Valencia,ESP,2006-02-11,Moukhled Al-Outaibi,1976.0,Male,3000,NR,Indoor
8:13.15,KUW,Macau,MAC,2007-11-01,Omar Awadh Al-Rashidi,1984.0,Male,3000,NR,Indoor
9:38.37,LAO,Pattaya,THA,2005-11-14,Sayphone Losavanh,1987.0,Male,3000,NR,Indoor
7:57.78,LAT,Boston MA,USA,2018-01-27,Uģis Jocis,1993.0,Male,3000,NR,Indoor
8:17.20,LCA,Gainesville FL,USA,2003-02-09,Zepherinus Joseph,1975.0,Male,3000,NR,Indoor
8:26.83,LES,Lisboa,POR,2001-03-09,Khotso Tau,1980.0,Male,3000,NR,Indoor
8:25.87,LIE,Magglingen,SUI,1978-02-19,Günther Hasler,1951.0,Male,3000,NR,Indoor
7:55.0,LTU,Vilnius,URS,1978-02-12,Aleksandras Antipovas,1955.0,Male,3000,NR,Indoor
7:43.00,LUX,Metz,FRA,2023-02-11,Charles Grethen,1992.0,Male,3000,NR,Indoor
9:32.48,MAC,Macau,MAC,2007-11-01,Chan Chan Kit,1988.0,Male,3000,NR,Indoor
7:33.73,MAR,Liévin,FRA,2003-02-23,Hicham El Guerrouj,1974.0,Male,3000,NR,Indoor
8:03.6,MDA,Milano,ITA,1978-03-13,Anatoliy Mamontov,1949.0,Male,3000,NR,Indoor
7:44.31,MEX,Boston MA,USA,2020-02-14,Fernando Daniel Martinez,1993.0,Male,3000,NR,Indoor
8:34.15,MGL,Hangzhou,CHN,2014-02-16,Munkhbayar Narandulam,1990.0,Male,3000,NR,Indoor
7:58.48,MKD,Istanbul,TUR,2022-03-05,Dario Ivanovski,1997.0,Male,3000,NR,Indoor
9:27.76,MNE,Istanbul,TUR,2015-02-22,Dragoljub Koprivnica,1973.0,Male,3000,NR,Indoor
8:48.03,MON,Reims,FRA,2011-01-16,Antoine Berlin,1989.0,Male,3000,NR,Indoor
9:18.27,MYA,Pattaya,THA,2005-11-14,Hei Mauk,1977.0,Male,3000,NR,Indoor
7:42.55,NED,Liévin,FRA,2021-02-09,Mike Foppen,1996.0,Male,3000,NR,Indoor
8:44.25,NIG,Lisboa,POR,2001-03-09,Oumarou Souley,1970.0,Male,3000,NR,Indoor
7:45.54,NOR,Praha,CZE,2015-03-07,Henrik Børkja Ingebrigtsen,1991.0,Male,3000,NR,Indoor
7:34.88,NZL,New York NY,USA,2024-02-11,George Beamish,1996.0,Male,3000,NR,Indoor
8:46.94,PAK,Tehran,IRI,2004-02-07,Noushad Khan,,Male,3000,NR,Indoor
8:33.95,PAR,Moskva,RUS,2006-03-10,Jorge Cabrera,1981.0,Male,3000,NR,Indoor
8:23.63,PLE,Paris,FRA,1985-01-18,Mohamed Bekheet,1964.0,Male,3000,NR,Indoor
7:49.26,POL,Sopot,POL,2014-02-23,Łukasz Parszczyński,1985.0,Male,3000,NR,Indoor
7:39.44,POR,Stuttgart,GER,2000-02-06,Rui Silva,1977.0,Male,3000,NR,Indoor
7:51.43,PUR,Valencia,ESP,2024-02-07,Víctor Ortiz,1998.0,Male,3000,NR,Indoor
7:39.23,QAT,Doha,QAT,2016-02-21,Mohamed Al-Garni,1992.0,Male,3000,NR,Indoor
7:48.47,ROU,Budapest,HUN,1998-02-06,Ovidiu Olteanu,1970.0,Male,3000,NR,Indoor
7:39.55,RSA,Gent,BEL,2014-02-09,Elroy Gelant,1986.0,Male,3000,NR,Indoor
7:39.94,RUS,Moskva,RUS,2020-02-09,Vladimir Nikitin,1992.0,Male,3000,NR,Indoor
7:44.19,RWA,Sindelfingen,GER,1992-03-08,Mathias Ntawulikura,1964.0,Male,3000,NR,Indoor
7:55.97,SLO,Erfurt,GER,2003-01-31,Boštjan Buč,1980.0,Male,3000,NR,Indoor
8:29.61,SMR,Cleveland OH,USA,2018-02-10,Joseph William Guerra,1990.0,Male,3000,NR,Indoor
9:03.84,SOL,Birmingham,GBR,2003-03-14,Chris Votu,1980.0,Male,3000,NR,Indoor
7:53.76,SOM,New York NY,USA,1998-02-13,Ibrahim Aden,1972.0,Male,3000,NR,Indoor
7:39.96,SRB,Toruń,POL,2022-02-22,Elzan Bibić,1999.0,Male,3000,NR,Indoor
8:15.72,SSD,Lincoln NE,USA,2020-01-18,Santino Kenyi Oreng,1993.0,Male,3000,NR,Indoor
7:42.23,SUD,Boston MA,USA,2023-01-27,Yaseen Abdalla,2001.0,Male,3000,NR,Indoor
7:35.24,SUI,New York NY,USA,2023-02-11,Jonas Raess,1994.0,Male,3000,NR,Indoor
7:54.59,SVK,Stockholm/G,SWE,2000-02-17,Miroslav Vanko,1973.0,Male,3000,NR,Indoor
7:34.31,SWE,Liévin,FRA,2022-02-17,Andreas Almgren,1995.0,Male,3000,NR,Indoor
8:09.99,SWZ,Barcelona,ESP,1995-03-10,Sipho Dlamini,1972.0,Male,3000,NR,Indoor
7:49.15,THA,Boston MA,USA,2020-02-01,Kieran Tuntivate,1997.0,Male,3000,NR,Indoor
8:18.20,TJK,Moskva,RUS,2004-02-17,Yevgeniy Stakanov,1980.0,Male,3000,NR,Indoor
9:37.67,TLS,Macau,MAC,2007-11-01,Augusto Ramos Soares,1986.0,Male,3000,NR,Indoor
9:06.59,TTO,Kearney NE,USA,2020-12-12,Sterlen Paul,,Male,3000,NR,Indoor
7:41.05,TUN,Boston MA,USA,2024-02-10,Ahmed Jaziri,1997.0,Male,3000,NR,Indoor
7:38.42,TUR,Praha,CZE,2015-03-07,Ali Kaya,1994.0,Male,3000,NR,Indoor
7:37.40,UGA,Birmingham,GBR,2012-02-18,Moses Kipsiro,1986.0,Male,3000,NR,Indoor
7:41.01,UKR,Athína,GRE,2004-02-22,Serhiy Lebid,1975.0,Male,3000,NR,Indoor
7:50.03,URU,Sabadell,ESP,2022-02-20,Santiago Catrofe,1999.0,Male,3000,NR,Indoor
7:28.23,USA,Boston MA,USA,2023-01-27,Yared Nuguse,1999.0,Male,3000,NR,Indoor
8:20.81,VIE,Astana,KAZ,2023-02-12,Nguyen Trung Cuong,2000.0,Male,3000,NR,Indoor
