result,wind,nation,venue,venueCountry,date,name,yearOfBirth,sex,discipline,type,environment
21.02,,CAF,Liévin,FRA,1995-01-12,Valentin Ngbogo,1969.0,Male,200,NR,Indoor
22.12,,CAM,Magglingen,SUI,2013-02-17,Pin Wanheab,1985.0,Male,200,NR,Indoor
20.26,,CAN,Fayetteville AR,USA,2015-03-14,Andre De Grasse,1994.0,Male,200,NR,Indoor
21.42,,CAY,Blacksburg VA,USA,2011-01-22,Kemar Hyman,1989.0,Male,200,NR,Indoor
21.42,,CAY,College Station TX,USA,2020-01-25,Jamal Walton,1998.0,Male,200,NR,Indoor
21.39,,CGO,Nantes,FRA,2020-01-25,Gilles Anthony Afoumba,1996.0,Male,200,NR,Indoor
21.97,,CHA,Valencia,ESP,2022-02-26,Mahamat Goubaye Youssouf,1998.0,Male,200,NR,Indoor
20.98,,CHI,Barcelona,ESP,1995-03-11,Sebastián Keitel,1973.0,Male,200,NR,Indoor
20.75,,CHN,Beijing,CHN,2013-03-30,Zhang Peimeng,1987.0,Male,200,NR,Indoor
20.42,,CIV,Ann Arbor MI,USA,2024-01-20,Cheickna Traore,2000.0,Male,200,NR,Indoor
20.47,,CMR,Aubière,FRA,2003-03-02,Joseph Batangdon,1978.0,Male,200,NR,Indoor
21.23,,COD,Blacksburg VA,USA,2003-01-18,Gary Kikaya,1980.0,Male,200,NR,Indoor
20.99,,COL,Metz,FRA,2019-02-10,Bernardo Baloyes,1994.0,Male,200,NR,Indoor
20.80,,COM,Aubière,FRA,2024-02-10,Hachim Maaroufou,1997.0,Male,200,NR,Indoor
21.09,,CRO,Ostrava,CZE,2024-01-30,Roko Farkaš,2005.0,Male,200,NR,Indoor
20.46,,CUB,Paris,FRA,1997-03-08,Iván García,1972.0,Male,200,NR,Indoor
20.65,,CYP,Valencia,ESP,1998-03-01,Anninos Marcoullides,1971.0,Male,200,NR,Indoor
20.52,,CZE,Praha,CZE,2014-02-16,Pavel Maslák,1991.0,Male,200,NR,Indoor
20.97,,DEN,Fayetteville AR,USA,2019-02-22,Benjamin Lobo,1997.0,Male,200,NR,Indoor
21.27,,DMA,Fayetteville AR,USA,2006-01-13,Chris Lloyd,1980.0,Male,200,NR,Indoor
21.03,,DOM,Boston MA,USA,2016-02-13,Stanly Del Carmen,1995.0,Male,200,NR,Indoor
22.80,,ESA,Budapest,HUN,2004-03-06,Marcelo Figueroa,1982.0,Male,200,NR,Indoor
20.68,,ESP,Valencia,ESP,2018-02-17,Óscar Husillos,1993.0,Male,200,NR,Indoor
20.63,,EST,Fayetteville AR,USA,2014-02-15,Marek Niit,1987.0,Male,200,NR,Indoor
21.90,,ETH,Budapest,HUN,1989-03-04,Alemayehu Gudeta,1960.0,Male,200,NR,Indoor
21.64,,FIJ,Reno NV,USA,1997-02-08,Soloveni Nakaunicina,1974.0,Male,200,NR,Indoor
20.72,,FIN,Växjö,SWE,2013-02-09,Jonathan Åstrand,1985.0,Male,200,NR,Indoor
20.36,,FRA,Liévin,FRA,1987-02-22,Bruno Marie-Rose,1965.0,Male,200,NR,Indoor
21.02,,GAB,Lynchburg VA,USA,2021-02-13,Guy Maganga Gorra,1993.0,Male,200,NR,Indoor
20.25,,GBR,Liévin,FRA,1995-02-19,Linford Christie,1960.0,Male,200,NR,Indoor
21.13,,GEO,Volgograd,URS,1988-02-11,Besik Gotsridze,1961.0,Male,200,NR,Indoor
23.16,,GEQ,Athlone,IRL,2014-02-07,Samuel Olo Manel,1994.0,Male,200,NR,Indoor
20.42,,GER,Leipzig,GER,2011-02-27,Sebastian Ernst,1984.0,Male,200,NR,Indoor
20.57,,GHA,Boston MA,USA,2022-02-05,Joseph Amoah,1997.0,Male,200,NR,Indoor
20.57,,GHA,Lubbock TX,USA,2022-02-26,Benjamin Azamati,1998.0,Male,200,NR,Indoor
22.30,,GIB,Sabadell,ESP,2018-01-07,Jerai Torres,1994.0,Male,200,NR,Indoor
20.62,,GRE,Pireás,GRE,1996-02-11,Aléxios Alexópoulos,1971.0,Male,200,NR,Indoor
20.58,,GRN,Albuquerque NM,USA,2011-01-21,Kirani James,1992.0,Male,200,NR,Indoor
21.52,,GUA,New York NY,USA,2000-02-19,Rolando Blanco,1972.0,Male,200,NR,Indoor
21.42,,GUI,Vilafranca,ESP,1997-02-02,Joseph Loua,1976.0,Male,200,NR,Indoor
20.76,,GUY,Boston MA,USA,2018-02-10,Winston George,1987.0,Male,200,NR,Indoor
21.09,,HAI,Lubbock TX,USA,2023-01-20,Guinove Joanus,2001.0,Male,200,NR,Indoor
21.79,,HKG,Tianjin,CHN,2004-02-18,Chiang Wai Hung,1976.0,Male,200,NR,Indoor
20.75,,HUN,Nyíregyháza,HUN,2023-02-19,Tamás Máté,1998.0,Male,200,NR,Indoor
21.58,,INA,Paris,FRA,1985-01-19,Mohamed Yudi Purnomo,1961.0,Male,200,NR,Indoor
21.21,,IRI,Istanbul,TUR,2021-02-14,Sajjad Hashemi,1991.0,Male,200,NR,Indoor
20.64,,IRL,Dublin,IRL,2023-03-11,Mark Smyth,1998.0,Male,200,NR,Indoor
21.39,,IRQ,Sindelfingen,GER,2018-02-11,Mustafa Al Mohsin,1998.0,Male,200,NR,Indoor
21.03,,ISL,Reykjavik,ISL,2023-02-05,Kolbeinn Hödur Gunnarsson,1995.0,Male,200,NR,Indoor
20.69,,ISR,Liévin,FRA,2024-02-10,Blessing Afrifa,2003.0,Male,200,NR,Indoor
21.12,,ISV,Blacksburg VA,USA,2006-03-04,Justin Byron,1984.0,Male,200,NR,Indoor
20.52,,ITA,Torino,ITA,1985-02-21,Stefano Tilli,1962.0,Male,200,NR,Indoor
20.96,,IVB,Birmingham AL,USA,2024-02-24,Jaleel Croal,2003.0,Male,200,NR,Indoor
20.42,,JAM,Lubbock TX,USA,2024-02-23,Demar Francis,2001.0,Male,200,NR,Indoor
22.42,,JOR,Istanbul,TUR,2024-02-18,Bilal Thiyab,2001.0,Male,200,NR,Indoor
20.63,,JPN,Maebashi,JPN,1999-03-05,Koji Ito,1970.0,Male,200,NR,Indoor
20.95,,KAZ,Tianjin,CHN,2001-02-18,Gennadiy Chernovol,1976.0,Male,200,NR,Indoor
20.85,,KEN,Boston MA,USA,2004-03-06,Paulvince Obuon,1983.0,Male,200,NR,Indoor
24.56,,KOS,Lyon,FRA,2015-12-19,Fidan Sylejmani,,Male,200,NR,Indoor
21.64,,KSA,Albuquerque NM,USA,2014-02-14,Mohammad Yaseen Al-Hasan,1993.0,Male,200,NR,Indoor
22.13,,KUW,Rasht,IRI,2001-02-09,Atiq Khaled Al-Johar,1978.0,Male,200,NR,Indoor
21.19,,LAT,Valmiera,LAT,2024-02-18,Oskars Grava,2001.0,Male,200,NR,Indoor
20.76,,LBR,Fayetteville AR,USA,2019-02-09,Akeem Sirleaf,1997.0,Male,200,NR,Indoor
20.79,,LCA,Lubbock TX,USA,2022-02-26,Delan Edwin,1996.0,Male,200,NR,Indoor
22.96,,LIE,Magglingen,SUI,2014-02-01,Fabian Haldner,1992.0,Male,200,NR,Indoor
21.05,,LTU,Boston MA,USA,2023-02-11,Tomas Kersulis,2001.0,Male,200,NR,Indoor
21.12,,LUX,Luxembourg,LUX,2006-01-27,Daniel Abenzoar-Foule,1981.0,Male,200,NR,Indoor
22.42,,MAC,Birmingham,GBR,2003-03-14,Chao Un Kei,1982.0,Male,200,NR,Indoor
21.59,,MAD,Val-de-Reuil,FRA,2014-02-02,Avotriniaina Rakotoarimiandry,1996.0,Male,200,NR,Indoor
21.19,,MAR,Liévin,FRA,2011-02-08,Aziz Ouhadi,1984.0,Male,200,NR,Indoor
21.98,,MDA,Kishinyev,URS,1985-03-12,Yuriy Yordanov,1958.0,Male,200,NR,Indoor
20.81,,MEX,Albuquerque NM,USA,2014-01-24,José Carlos Herrera,1986.0,Male,200,NR,Indoor
21.56,,MKD,Beograd,SRB,2021-12-26,Jovan Stojoski,1997.0,Male,200,NR,Indoor
20.88,,MLI,Miramas,FRA,2021-02-21,Fode Sissoko,1996.0,Male,200,NR,Indoor
22.30,,MLT,Valencia,ESP,1998-02-28,Mario Bonello,1974.0,Male,200,NR,Indoor
21.77,,MNE,Wien,AUT,2015-01-31,Luka Rakic,1991.0,Male,200,NR,Indoor
20.89,,MNT,Boston MA,USA,2018-02-25,Julius Morris,1994.0,Male,200,NR,Indoor
25.69,,MON,Nice,FRA,2011-01-08,Arthur Auttier,1987.0,Male,200,NR,Indoor
20.95,,MRI,Aubière,FRA,2018-02-04,Marie Jean-Yann De Grace,1995.0,Male,200,NR,Indoor
23.02,,MTN,Orléans,FRA,2002-01-19,Mandiaye Seck,1972.0,Male,200,NR,Indoor
19.92,,NAM,Liévin,FRA,1996-02-18,Frank Fredericks,1967.0,Male,200,NR,Indoor
20.77,,NED,Lisboa,POR,2001-03-09,Patrick van Balkom,1974.0,Male,200,NR,Indoor
20.08,,NGR,Lubbock TX,USA,2019-02-23,Divine Oduduru,1996.0,Male,200,NR,Indoor
20.51,,NOR,Liévin,FRA,1995-02-19,Geir Moen,1969.0,Male,200,NR,Indoor
21.01,,NZL,Maebashi,JPN,1999-03-05,Chris Donaldson,1975.0,Male,200,NR,Indoor
21.97,,OMA,Budapest,HUN,2004-03-06,Hamood Abd. Al-Dalhami,1971.0,Male,200,NR,Indoor
22.71,,PAK,Tehran,IRI,2004-02-07,Afzal Baig,1984.0,Male,200,NR,Indoor
20.70,,PAN,Fayetteville AR,USA,2010-02-13,Alonso Edward,1989.0,Male,200,NR,Indoor
21.98,,PER,Paris,FRA,1997-03-07,Javier Verme,1974.0,Male,200,NR,Indoor
23.68,,PLW,Budapest,HUN,2004-03-06,Roman Russel,1975.0,Male,200,NR,Indoor
21.67,,PNG,Lubbock TX,USA,2018-03-02,Wesley Logorava,1994.0,Male,200,NR,Indoor
20.55,,POL,Wien,AUT,2002-03-01,Marcin Urbaś,1976.0,Male,200,NR,Indoor
21.01,,POR,Pombal,POR,2022-02-27,João Ricardo Coelho,1999.0,Male,200,NR,Indoor
20.81,,PUR,Nampa ID,USA,2012-03-09,Marquis Holston,1989.0,Male,200,NR,Indoor
21.36,,QAT,Linz,AUT,2010-02-04,Femi Ogunode,1991.0,Male,200,NR,Indoor
20.94,,ROU,Mannheim,GER,2004-01-18,Ioan Vieru,1979.0,Male,200,NR,Indoor
20.41,,RSA,Lubbock TX,USA,2024-02-24,Shaun Maswanganyi,2001.0,Male,200,NR,Indoor
20.53,,RUS,Liévin,FRA,1987-02-22,Vladimir Krylov,1964.0,Male,200,NR,Indoor
20.90,,SEN,Liévin,FRA,1995-02-19,Oumar Loum,1973.0,Male,200,NR,Indoor
22.38,,SGP,Middlebury VT,USA,2022-02-26,Ian Koe,1999.0,Male,200,NR,Indoor
20.52,,SKN,Fayetteville AR,USA,2000-03-10,Kim Collins,1976.0,Male,200,NR,Indoor
20.77,,SLO,Birmingham,GBR,2003-03-14,Matic Osovnikar,1980.0,Male,200,NR,Indoor
21.95,,SMR,Genova,ITA,1992-02-29,Aldo Canti,1961.0,Male,200,NR,Indoor
23.13,,SOL,Maebashi,JPN,1999-03-05,Silas Helo,1978.0,Male,200,NR,Indoor
21.24,,SRB,Torino,ITA,1989-02-22,Slobodan Brankovic,1967.0,Male,200,NR,Indoor
21.85,,STP,Pombal,POR,2022-02-27,Omar Elkhatib,2001.0,Male,200,NR,Indoor
20.92,,SUI,Luxembourg,LUX,2024-01-21,Felix Svensson,1997.0,Male,200,NR,Indoor
20.97,,SVK,Ostrava,CZE,2023-02-02,Ján Volko,1996.0,Male,200,NR,Indoor
20.65,,SWE,Liévin,FRA,2004-02-28,Johan Wissman,1982.0,Male,200,NR,Indoor
22.57,,SWZ,Maebashi,JPN,1999-03-05,Mphelave Dlamini,1971.0,Male,200,NR,Indoor
21.92,,SYR,Leipzig,GER,2023-02-08,Mohammad Amin Al-Salami,1994.0,Male,200,NR,Indoor
22.35,,TAN,Sevilla,ESP,1991-03-09,Christopher Mbilo,1967.0,Male,200,NR,Indoor
21.82,,THA,Tianjin,CHN,2005-03-01,Sompote Suwannarangsri,1985.0,Male,200,NR,Indoor
21.81,,TKS,Lexington VA,USA,2019-01-19,Devante Gardiner,1997.0,Male,200,NR,Indoor
21.45,,TOG,Val-de-Reuil,FRA,2021-02-07,Fabrice Dabla Kokoutse,1992.0,Male,200,NR,Indoor
21.66,,TPE,Winston-Salem NC,USA,2019-02-16,Yang Chun-Han,1997.0,Male,200,NR,Indoor
20.31,,TTO,College Station TX,USA,2017-03-11,Jereem Richards,1994.0,Male,200,NR,Indoor
21.07,,TUR,Fayetteville AR,USA,2024-02-10,Oğuz Uyar,2001.0,Male,200,NR,Indoor
20.17,,UGA,Albuquerque NM,USA,2023-03-10,Tarsis Orogot,2002.0,Male,200,NR,Indoor
20.40,,UKR,Valencia,ESP,1998-03-01,Sergey Osovic,1973.0,Male,200,NR,Indoor
21.36,,URU,Budapest,HUN,2004-03-06,Heber Viera,1979.0,Male,200,NR,Indoor
20.02,,USA,College Station TX,USA,2018-03-10,Elijah Hall-Thompson,1994.0,Male,200,NR,Indoor
22.12,,UZB,Istanbul,TUR,2019-12-22,Oskar Kuchmuradov,2003.0,Male,200,NR,Indoor
20.99,,VEN,Fayetteville AR,USA,2008-03-14,José Acevedo,1986.0,Male,200,NR,Indoor
21.78,,VIE,Birmingham AL,USA,2016-01-31,Quach Cong Lich,1993.0,Male,200,NR,Indoor
21.02,,VIN,Boston MA,USA,2020-02-14,Kimorie Shearman,1992.0,Male,200,NR,Indoor
22.95,,YEM,Paris,FRA,1985-01-19,Mohammed Samantar,1960.0,Male,200,NR,Indoor
20.80,,ZAM,College Station TX,USA,2011-01-22,Gerald Phiri,1988.0,Male,200,NR,Indoor
20.29,,ZIM,Lubbock TX,USA,2024-01-13,Tapiwa Makarawu,2000.0,Male,200,NR,Indoor
