code;type;discipline;class;result;wind;venue;venueCountry;environment;date;name;firstname;lastname;nation;yearOfBirth;sex
NR;;SPE;M;89.21;;Shanghai;CHN;Outdoor;2014-05-18;Ihab Abdelrahman;;;EGY;1989;Male
NR;;SPE;M;49.25;;Aarau;SUI;Outdoor;2021-09-18;Tesfay Misgun;;;ERI;;Male
NR;;SPE;M;72.7;;Maracaibo;VEN;Outdoor;1998-08-19;Fernando Palomo;;;ESA;1972;Male
NR;;SPE;M;84.8;;Chorzów;POL;Outdoor;2021-05-29;Odel Jainaga;;;ESP;1997;Male
NR;;SPE;M;90.61;;Kuortane;FIN;Outdoor;2019-06-22;Magnus Kirt;;;EST;1990;Male
NR;;SPE;M;73.84;;Accra;GHA;Outdoor;2024-03-22;Otag Ubang;;;ETH;;Male
NR;;SPE;M;81.76;;Sydney;AUS;Outdoor;2016-04-03;Leslie Copeland;;;FIJ;1988;Male
NR;;SPE;M;93.09;;Kuortane;FIN;Outdoor;1999-06-26;Aki Parviainen;;;FIN;1974;Male
NR;;SPE;M;82.56;;Duisburg;FRG;Outdoor;1989-08-28;Pascal Lefèvre;;;FRA;1965;Male
NR;;SPE;M;56.94;;Santa Rita;GUM;Outdoor;2003-06-14;Clayton Maluwelgiye;;;FSM;;Male
NR;;SPE;M;60.4;;Abidjan;CIV;Outdoor;1990-02-25;Jean-Louismézui Assa;;;GAB;;Male
NR;;SPE;M;50.26;;Cervia;ITA;Outdoor;2019-09-07;Abdourahman Gumaneh;;;GAM;;Male
NR;;SPE;M;91.46;;Auckland;NZL;Outdoor;1992-01-25;Steve Backley;;;GBR;1969;Male
NR;;SPE;M;52.71;;Lisboa;POR;Outdoor;2016-05-14;Otoniel Badjana;;;GBS;1998;Male
NR;;SPE;M;75.48;;Moskva;URS;Outdoor;1990-07-18;Ambrosiy Matiashvili;;;GEO;1971;Male
NR;;SPE;M;46.7;;Malabo;GEQ;Outdoor;2002-07-12;Manases Mba Micha;;;GEQ;;Male
NR;;SPE;M;97.76;;Chorzów;POL;Outdoor;2020-09-06;Johannes Vetter;;;GER;1993;Male
NR;;SPE;M;83.09;;Cape Coast;GHA;Outdoor;2016-07-08;John Ampomah;;;GHA;1990;Male
NR;;SPE;M;43.33;;Collegeville;USA;Outdoor;2022-05-08;Benjamin Power;;;GIB;2001;Male
NR;;SPE;M;91.69;;Kuortane;FIN;Outdoor;2000-06-24;Konstandínos Gatsioúdis;;;GRE;1973;Male
NR;;SPE;M;93.07;;Doha;QAT;Outdoor;2022-05-13;Anderson Peters;;;GRN;1997;Male
NR;;SPE;M;72.21;;San Salvador;ESA;Outdoor;2019-03-30;Luis Mario Taracena;;;GUA;1989;Male
NR;;SPE;M;56.0;;Fria;GUI;Outdoor;1992-06-26;Fode Sidibe;;;GUI;;Male
NR;;SPE;M;71.19;;Tucson;USA;Outdoor;2008-05-24;Jon Rozborski;;;GUM;1981;Male
NR;;SPE;M;78.65;;Cochabamba;BOL;Outdoor;2018-06-06;Leslain Baird;;;GUY;1987;Male
NR;;SPE;M;58.97;;Nacogdoches;USA;Outdoor;2018-04-07;Brian Donna;;;HAI;;Male
NR;;SPE;M;71.78;;Jakarta;INA;Outdoor;2018-08-27;Ricky Hui Wai Hei;;;HKG;1992;Male
NR;;SPE;M;55.7;;Tegucigalpa;HON;Outdoor;1989-10-28;Ner Gonzales;;;HON;;Male
NR;;SPE;M;84.98;;Eisenstadt;AUT;Outdoor;2023-07-26;György Herczeg;;;HUN;2004;Male
NR;;SPE;M;75.58;;Kuala Lumpur;MAS;Outdoor;1991-10-22;Frans Mahuse;;;INA;1964;Male
NR;;SPE;M;89.94;;Stockholm;SWE;Outdoor;2022-06-30;Neeraj Chopra;;;IND;1997;Male
NR;;SPE;M;76.65;;Tehran;IRI;Outdoor;2022-09-11;Ali Fathi Ganji;;;IRI;2001;Male
NR;;SPE;M;82.75;;London;GBR;Outdoor;2000-08-05;Terry McHugh;;;IRL;1963;Male
NR;;SPE;M;76.82;;Mashhad;IRI;Outdoor;2021-04-12;Younis Mohsen Saleh;;;IRQ;1997;Male
NR;;SPE;M;86.8;;Reykjavik;ISL;Outdoor;1992-08-29;Einar Vilhjálmsson;;;ISL;1960;Male
NR;;SPE;M;81.94;;Zaragoza;ESP;Outdoor;2004-06-08;Vadim Bavikin;;;ISR;1970;Male
NR;;SPE;M;62.05;;Buffalo;USA;Outdoor;2018-05-10;Avery Joseph;;;ISV;1997;Male
NR;;SPE;M;84.6;;Osaka;JPN;Outdoor;1999-05-08;Carlo Sonego;;;ITA;1972;Male
NR;;SPE;M;65.41;;Hutchinson;USA;Outdoor;2009-05-22;Omar Jones;;;IVB;1988;Male
NR;;SPE;M;77.31;;Kingston;JAM;Outdoor;2023-06-10;Elvis Graham;;;JAM;1996;Male
NR;;SPE;M;58.48;;Irbid;JOR;Outdoor;1995-06-08;Khaled Jaber;;;JOR;;Male
NR;;SPE;M;87.6;;San José;USA;Outdoor;1989-05-27;Kazuhiro Mizoguchi;;;JPN;1962;Male
NR;;SPE;M;85.16;;Karl-Marx-Stadt;GER;Outdoor;1987-06-21;Viktor Yevsyukov;;;KAZ;1956;Male
NR;;SPE;M;92.72;;Beijing;CHN;Outdoor;2015-08-26;Julius Yego;;;KEN;1989;Male
NR;;SPE;M;77.77;;Bishkek;KGZ;Outdoor;2000-07-01;Dmitriy Shnayder;;;KGZ;1976;Male
NR;;SPE;M;55.89;;Apia;SAM;Outdoor;2006-12-12;Rabangaki Nawai;;;KIR;1985;Male
NR;;SPE;M;83.99;;Wellington;NZL;Outdoor;2004-03-13;Park Jae-Myong;;;KOR;1981;Male
NR;;SPE;M;61.65;;Mitrovice;KOS;Outdoor;2010-07-10;Besart Gashi;;;KOS;1992;Male
NR;;SPE;M;77.85;;Irbid;JOR;Outdoor;1999-08-14;Ali Al-Jadani;;;KSA;1977;Male
NR;;SPE;M;73.1;;Budapest;HUN;Outdoor;1995-08-11;Ghanen Mabrouk Goher Zaid;;;KUW;;Male
NR;;SPE;M;61.07;;Vientiane;LAO;Outdoor;2009-12-17;Khongma Korakant;;;LAO;;Male
NR;;SPE;M;90.73;;Tallinn;EST;Outdoor;2007-07-22;Vadims Vasiļevskis;;;LAT;1982;Male
NR;;SPE;M;66.87;;Al Qâhira;EGY;Outdoor;2014-04-25;Abdallah Mohieddine Al Taghdi;;;LBA;;Male
NR;;SPE;M;65.16;;Beyrouth;LBN;Outdoor;2022-08-13;Nabil Al-Akoumi;;;LBN;1996;Male
NR;;SPE;M;57.2;;Ratingen;GER;Outdoor;2011-07-17;Jangy Addy;;;LBR;1985;Male
NR;;SPE;M;82.19;;Lima;PER;Outdoor;2019-08-10;Albert Reynolds;;;LCA;1988;Male
NR;;SPE;M;52.0;;Maseru;LES;Outdoor;2002-12-14;Mefi Tsietso;;;LES;;Male
NR;;SPE;M;71.68;;Monaco;MON;Outdoor;2007-06-07;René Michlig;;;LIE;1980;Male
NR;;SPE;M;89.17;;Palanga;LTU;Outdoor;2019-07-27;Edis Matusevičius;;;LTU;1996;Male
NR;;SPE;M;75.39;;Castellón;ESP;Outdoor;2013-03-17;Tun Wagner;;;LUX;1988;Male
NR;;SPE;M;60.46;;Guangzhou;CHN;Outdoor;2001-11-19;Ning Zi Heng;;;MAC;1963;Male
NR;;SPE;M;69.92;;Mahitsy;MAD;Outdoor;1990-10-06;Fidele Rakotonirina;;;MAD;;Male
NR;;SPE;M;76.45;;Zaragoza;ESP;Outdoor;2017-05-20;Bilal Nouali;;;MAR;1994;Male
NR;;SPE;M;73.34;;Singapore;SGP;Outdoor;1995-09-02;Mohamed Yazid Imran;;;MAS;1966;Male
NR;;SPE;M;56.93;;Harare;ZIM;Outdoor;2005-03-07;Stanley Mutali;;;MAW;;Male
NR;;SPE;M;86.66;;Split;CRO;Outdoor;2021-05-08;Andrian Mardare;;;MDA;1995;Male
NR;;SPE;M;47.6;;Male;MDV;Outdoor;2010-08-06;Abdullah Mahir;;;MDV;;Male
NR;;SPE;M;81.71;;Tucson;USA;Outdoor;2022-05-19;David Carreon;;;MEX;1994;Male
NR;;SPE;M;46.83;;Cairns;AUS;Outdoor;2010-09-25;Emilado Jr Digno;;;MHL;;Male
NR;;SPE;M;76.5;;Skopje;MKD;Outdoor;2002-07-15;Dejan Angelovski;;;MKD;1976;Male
NR;;SPE;M;64.87;;Bamako;MLI;Outdoor;2010-04-27;Moctar Djigui;;;MLI;1984;Male
NR;;SPE;M;66.47;;Andorra;AND;Outdoor;2021-05-29;Bradley Mifsud;;;MLT;1996;Male
NR;;SPE;M;69.14;;Bar;MNE;Outdoor;2022-08-28;Amir Papazi;;;MNE;2001;Male
NR;;SPE;M;42.48;;Nice;FRA;Outdoor;2005-05-12;Anthony de Sevelinges;;;MON;1978;Male
NR;;SPE;M;60.16;;Maputo;MOZ;Outdoor;2016-08-28;Filipe Chaimita;;;MOZ;;Male
NR;;SPE;M;69.7;;Réduit;MRI;Outdoor;2005-05-15;Fabio Ramsamy;;;MRI;1984;Male
NR;;SPE;M;49.52;;Al-Kuwait;KUW;Outdoor;1989-10-31;Abdul Kader;;;MTN;;Male
NR;;SPE;M;67.24;;Nay Pyi Taw;MYA;Outdoor;2023-12-08;Nan Htet Maung;;;MYA;2001;Male
NR;;SPE;M;78.32;;Potchefstroom;RSA;Outdoor;2015-05-08;Strydom van der Wath;;;NAM;1991;Male
NR;;SPE;M;71.62;;Guadalajara;ESP;Outdoor;1997-07-17;Rigoberto Calderón;;;NCA;1970;Male
NR;;SPE;M;80.7;;Castricum;NED;Outdoor;2017-06-07;Thomas Van Ophem;;;NED;1992;Male
NR;;SPE;M;70.39;;Kathmandu;NEP;Outdoor;1999-09-29;Khurshed Ahmad Khan;;;NEP;1969;Male
NR;;SPE;M;51.0;;Nikao;COK;Outdoor;2001-10-24;Micheal Dowling;;;NFI;;Male
NR;;SPE;M;82.8;;Accra;GHA;Outdoor;2024-03-22;Chinecherem Nnamdi;;;NGR;2002;Male
NR;;SPE;M;59.93;;Zaria;NGR;Outdoor;2021-05-30;Abdulaziz Garba;;;NIG;;Male
NR;;SPE;M;53.91;;Port Vila;VAN;Outdoor;2017-11-12;Misinia Misikea;;;NIU;1993;Male
NR;;SPE;M;59.74;;Valley City;USA;Outdoor;2002-05-13;Nick Gross;;;NMI;;Male
NR;;SPE;M;91.59;;Oslo;NOR;Outdoor;2006-06-02;Andreas Thorkildsen;;;NOR;1982;Male
NR;;SPE;M;49.5;;Meneng;NRU;Outdoor;1994-09-17;Fine Olsson;;;NRU;;Male
NR;;SPE;M;88.2;;Oslo;NOR;Outdoor;1996-07-05;Gavin Lovegrove;;;NZL;1967;Male
NR;;SPE;M;70.11;;Zgorzelec;POL;Outdoor;2011-06-18;Khamis Ghabish Al-Outeibi;;;OMA;1988;Male
NR;;SPE;M;90.18;;Birmingham;GBR;Outdoor;2022-08-07;Arshad Nadeem;;;PAK;1997;Male
NR;;SPE;M;71.63;;Encarnación;PAR;Outdoor;2023-08-19;Jonathan Cedeño;;;PAN;1995;Male
NR;;SPE;M;84.7;;San Marcos;USA;Outdoor;1999-10-17;Edgar Baumann;;;PAR;1970;Male
NR;;SPE;M;69.46;;Lima;PER;Outdoor;1999-09-04;Jorge Quiñones;;;PER;1975;Male
NR;;SPE;M;72.93;;Vientiane;LAO;Outdoor;2009-12-17;Danilo Fresnido;;;PHI;1972;Male
NR;;SPE;M;52.12;;Gaza;PLE;Outdoor;2000-09-29;Mohamed Thabet;;;PLE;;Male
NR;;SPE;M;60.86;;Koror;PLW;Outdoor;2010-05-08;Dougwin Franz;;;PLW;;Male
NR;;SPE;M;66.39;;Saipan2;NMI;Outdoor;2022-06-22;Lakona Gerega;;;PNG;1996;Male
NR;;SPE;M;89.55;;Turku;FIN;Outdoor;2021-06-08;Marcin Krukowski;;;POL;1992;Male
NR;;SPE;M;84.78;;Doha;QAT;Outdoor;2022-05-13;Leandro Ramos;;;POR;2000;Male
NR;;SPE;M;63.82;;Pyongyang;PRK;Outdoor;1994-05-21;Kim Chol-Nam;;;PRK;;Male
NR;;SPE;M;76.07;;Bradenton;USA;Outdoor;2016-05-28;Caleb Nieves;;;PUR;;Male
NR;;SPE;M;85.23;;Turku;FIN;Outdoor;2017-06-13;Ahmed Bader Magour;;;QAT;1996;Male
NR;;SPE;M;86.37;;Nembro;ITA;Outdoor;2018-07-05;Alexandru Novac;;;ROU;1997;Male
NR;;SPE;M;88.75;;Kuala Lumpur;MAS;Outdoor;1998-09-21;Marius Corbett;;;RSA;1975;Male
NR;;SPE;M;92.61;;Sheffield;GBR;Outdoor;2002-06-30;Sergey Makarov;;;RUS;1973;Male
NR;;SPE;M;47.15;;Kigali;RWA;Outdoor;2020-12-13;Eric Muringa;;;RWA;;Male
NR;;SPE;M;70.97;;Wellington;NZL;Outdoor;2024-02-03;Donny Tuimaseve;;;SAM;1999;Male
NR;;SPE;M;79.3;;Fort-de-France;FRA;Outdoor;1997-07-06;Bouna Diop;;;SEN;1976;Male
NR;;SPE;M;56.85;;Réduit;MRI;Outdoor;1989-05-14;Gonzague Boniface;;;SEY;;Male
NR;;SPE;M;61.07;;Singapore;SGP;Outdoor;2020-11-29;Justyn Phoa Zairen;;;SGP;1999;Male
NR;;SPE;M;69.34;;Lubbock;USA;Outdoor;2017-05-06;Adrian Williams;;;SKN;1995;Male
NR;;SPE;M;52.41;;Freetown;SLE;Outdoor;2012-12-26;Alpha Turay;;;SLE;;Male
NR;;SPE;M;81.13;;Brežice;SLO;Outdoor;2016-06-23;Matija Kranjc;;;SLO;1984;Male
NR;;SPE;M;73.31;;Roma;ITA;Outdoor;2004-06-26;Gabriele Mazza;;;SMR;1972;Male
NR;;SPE;M;60.58;;Tulagi;SOL;Outdoor;2013-09-26;Ezekiel Rangi;;;SOL;;Male
NR;;SPE;M;36.31;;Wien;AUT;Outdoor;2019-09-29;Ahmed Abdi Fatah;;;SOM;;Male
NR;;SPE;M;83.34;;Beograd;YUG;Outdoor;1987-05-30;Sejad Krdžalic;;;SRB;1960;Male
NR;;SPE;M;83.04;;Diyagama;SRI;Outdoor;2015-12-03;R.M.S.J. Ranasinghe;;;SRI;1991;Male
NR;;SPE;M;60.55;;Nairobi;KEN;Outdoor;2019-09-13;Atem Deng Alier;;;SSD;;Male
NR;;SPE;M;55.79;;Leiria;POR;Outdoor;2017-05-06;Adeonaldo Freitas;;;STP;1999;Male
NR;;SPE;M;61.82;;Nairobi;KEN;Outdoor;1988-08-02;Garang Malong;;;SUD;;Male
NR;;SPE;M;82.07;;Bern;SUI;Outdoor;2006-09-16;Stefan Müller;;;SUI;1979;Male
NR;;SPE;M;56.2;;Remire Montjoly;FRA;Outdoor;2015-06-20;Juan Dahl;;;SUR;1995;Male
NR;;SPE;M;87.66;;Nitra;TCH;Outdoor;1987-05-31;Jan Železný;;;SVK;1966;Male
NR;;SPE;M;89.1;;Austin;USA;Outdoor;1990-03-24;Patrik Bodén;;;SWE;1967;Male
NR;;SPE;M;55.73;;Lobamba;SWZ;Outdoor;2001-04-28;Mzwandile Mazibuko;;;SWZ;;Male
NR;;SPE;M;80.5;;Beyrouth;LBN;Outdoor;1999-06-30;Firass Zaal Al-Mohamed;;;SYR;1975;Male
NR;;SPE;M;76.48;;Arlington;USA;Outdoor;1986-05-10;Zakayo Malekwa;;;TAN;1951;Male
NR;;SPE;M;59.03;;Adelaide;AUS;Outdoor;1993-01-16;Homelo Vi;;;TGA;1967;Male
NR;;SPE;M;76.98;;Mokpo;KOR;Outdoor;2016-09-03;Peerachet Janthra;;;THA;1990;Male
NR;;SPE;M;56.26;;Dushanbe;TJK;Outdoor;2019-06-28;Buzurgmehr Kholikov;;;TJK;;Male
NR;;SPE;M;66.95;;Ashgabat;TKM;Outdoor;2011-04-30;Serdar Mamedov;;;TKM;1994;Male
NR;;SPE;M;55.76;;Woodbury;USA;Outdoor;2018-04-21;Yvandy Rigby;;;TKS;;Male
NR;;SPE;M;33.44;;Dili;TLS;Outdoor;2015-08-11;Felisimo M. Alipio;;;TLS;;Male
NR;;SPE;M;64.9;;Niamey;NIG;Outdoor;1998-05-31;Kambour Agorou;;;TOG;;Male
NR;;SPE;M;91.36;;Taipei;TPE;Outdoor;2017-08-26;Cheng Chao-Tsun;;;TPE;1993;Male
NR;;SPE;M;90.16;;Lausanne;SUI;Outdoor;2015-07-09;Keshorn Walcott;;;TTO;1993;Male
NR;;SPE;M;77.98;;Tunis;TUN;Outdoor;1995-05-20;Maher Ridane;;;TUN;1971;Male
NR;;SPE;M;85.6;;Izmir;TUR;Outdoor;2012-05-20;Fatih Avan;;;TUR;1989;Male
NR;;SPE;M;53.62;;Port Vila;VAN;Outdoor;2017-11-12;Imo Fiamalua;;;TUV;1986;Male
NR;;SPE;M;65.26;;Meknès;MAR;Outdoor;1999-06-19;Said Salem Saber Baiha;;;UAE;;Male
NR;;SPE;M;75.52;;Ulm;GER;Outdoor;1988-08-06;Justin Arop;;;UGA;1958;Male
NR;;SPE;M;86.12;;Kyiv;UKR;Outdoor;2012-05-20;Oleksandr Pyatnytsya;;;UKR;1985;Male
NR;;SPE;M;71.96;;Montevideo;URU;Outdoor;2022-09-03;Techera Lautaro;;;URU;2002;Male
NR;;SPE;M;91.29;;Indianapolis;USA;Outdoor;2007-06-21;Breaux Greer;;;USA;1976;Male
NR;;SPE;M;87.2;;Moskva;RUS;Outdoor;1992-06-23;Viktor Zaytsev;;;UZB;1966;Male
NR;;SPE;M;60.98;;Port Vila;VAN;Outdoor;2017-11-12;Jack Nasawa;;;VAN;1997;Male
NR;;SPE;M;77.94;;Maracaibo;VEN;Outdoor;2004-06-05;Manuel Fuenmayor;;;VEN;1980;Male
NR;;SPE;M;73.18;;Ho Chi Minh;VIE;Outdoor;2019-07-18;Nguyen Hoai Van;;;VIE;1993;Male
NR;;SPE;M;60.97;;Arlington;USA;Outdoor;2010-05-14;Adonson Shallow;;;VIN;1986;Male
NR;;SPE;M;55.7;;Sana’a;YEM;Outdoor;2010-04-26;Atig Mohamed Nasir;;;YEM;;Male
NR;;SPE;M;64.67;;Lusaka;ZAM;Outdoor;2024-02-10;Nayoya Sisamu;;;ZAM;2005;Male
NR;;SPE;M;66.18;;Harare;ZIM;Outdoor;1997-07-19;Roland Vermeulen;;;ZIM;;Male
NR;;SPE;M;85.78;;Kajaani;FIN;Indoor;1996-03-03;Matti Närhi;;;FIN;1975;Male
NR;;300;M;33.94;;Alger;ALG;Outdoor;2022-02-12;Anas Es Saddik Hammouni;;;ALG;1995;Male
NR;;300;M;33.61;;Fort Lauderdale;USA;Outdoor;2022-02-05;Cejhae Greene;;;ANT;1995;Male
NR;;300;M;33.46;;Mar del Plata;ARG;Outdoor;2023-09-28;Agustin Coronel;;;ARG;2006;Male
NR;;300;M;35.46;;Wien;AUT;Outdoor;2022-08-31;Samuel Reindl;;;AUT;1996;Male
NR;;300;M;31.52;;Ponce;PUR;Outdoor;2022-05-12;Steven Gardiner;;;BAH;1995;Male
NR;;300;M;34.01;;Sydney;AUS;Outdoor;2000-09-14;Pascal Dangbo;;;BEN;1972;Male
NR;;300;M;30.69;;Pretoria;RSA;Outdoor;2024-02-17;Letsile Tebogo;;;BOT;2003;Male
NR;;300;M;31.95;;Villeneuve d'Ascq;FRA;Outdoor;2005-06-12;Gary Kikaya;;;COD;1980;Male
NR;;300;M;31.8;;Ostrava;CZE;Outdoor;2017-06-28;Pavel Maslák;;;CZE;1991;Male
NR;;300;M;32.77;;Sollentuna;SWE;Outdoor;2008-07-08;Amr Ibrahim Mostafa Seoud;;;EGY;1986;Male
NR;;300;M;32.24;;Rieti;ITA;Outdoor;2014-09-07;Marek Niit;;;EST;1987;Male
NR;;300;M;32.72;;Naimette-Xhovémont;BEL;Outdoor;2008-07-16;Niko Verekauta;;;FIJ;1987;Male
NR;;300;M;33.27;;Lappeenranta;FIN;Outdoor;2023-06-01;Samuel Purola;;;FIN;2000;Male
NR;;300;M;31.96;;Strasbourg;FRA;Outdoor;1999-06-29;Marc Foucan;;;FRA;1971;Male
NR;;300;M;33.92;;Victoria;CAN;Outdoor;2002-05-22;Antoine Boussombo;;;GAB;1968;Male
NR;;300;M;31.56;;Gateshead;GBR;Outdoor;1998-07-19;Doug Walker;;;GBR;1973;Male
NR;;300;M;33.62;;Pliezhausen;GER;Outdoor;2000-05-21;Paul Tucker;;;GUY;1976;Male
NR;;300;M;32.47;;Ostrava;CZE;Outdoor;2008-06-12;Paul Hession;;;IRL;1983;Male
NR;;300;M;32.94;;Tel Aviv;ISR;Outdoor;2015-02-14;Donald Blair-Sanford;;;ISR;1987;Male
NR;;300;M;30.97;;Ostrava;CZE;Outdoor;2010-05-27;Usain Bolt;;;JAM;1986;Male
NR;;300;M;32.21;;Izumo;JPN;Outdoor;2015-04-12;Kenji Fujimitsu;;;JPN;1986;Male
NR;;300;M;32.76;;Göteborg;SWE;Outdoor;2002-08-27;Hamdan Odha Al-Bishi;;;KSA;1981;Male
NR;;300;M;32.28;;Ljubljana;SLO;Outdoor;2004-08-10;Fawzi Dahash Al-Shammari;;;KUW;1979;Male
NR;;300;M;32.4;;Naimette-Xhovémont;BEL;Outdoor;2014-07-16;José Carlos Herrera;;;MEX;1986;Male
NR;;300;M;32.57;;Villeneuve d'Ascq;FRA;Outdoor;2005-06-12;Éric Milazar;;;MRI;1975;Male
NR;;300;M;32.49;;Bergen;NOR;Outdoor;2021-09-18;Karsten Warholm;;;NOR;1996;Male
NR;;300;M;31.93;;Rieti;ITA;Outdoor;2014-09-07;Karol Zalewski;;;POL;1993;Male
NR;;300;M;30.81;;Ostrava;CZE;Outdoor;2017-06-28;Wayde van Niekerk;;;RSA;1992;Male
NR;;300;M;31.89;;Slovenska Bistrica;SLO;Outdoor;2017-05-27;Luka Janežič;;;SLO;1995;Male
NR;;300;M;32.49;;Sestriere;ITA;Outdoor;2005-07-23;Ali Babiker Nagmeldin;;;SUD;1986;Male
NR;;300;M;32.1;;Sollentuna;SWE;Outdoor;2008-07-08;Johan Wissman;;;SWE;1982;Male
NR;;300;M;33.84;;Pliezhausen;GER;Outdoor;2016-05-08;Kunanon Sukkaew;;;THA;1994;Male
NR;;300;M;32.53;;Namur;BEL;Outdoor;2001-08-17;Sofiane Labidi;;;TUN;1977;Male
NR;;300;M;32.46;;Ankara;TUR;Outdoor;2020-07-18;Sinan Ören;;;TUR;1998;Male
NR;;300;M;34.33;;Cairns;AUS;Outdoor;2005-05-25;Moses Kamut;;;VAN;1982;Male
NR;;300;M;33.62;;Moskva;RUS;Indoor;2009-02-01;Ramil Guliyev;;;AZE;1990;Male
NR;;300;M;31.56;;Columbia;USA;Indoor;2022-01-28;Steven Gardiner;;;BAH;1995;Male
NR;;300;M;32.47;;Clemson;USA;Indoor;2024-01-13;Christopher Morales Williams;;;CAN;2004;Male
NR;;300;M;33.17;;Liévin;FRA;Indoor;2005-02-26;Joseph Batangdon;;;CMR;1978;Male
NR;;300;M;32.74;;Liévin;FRA;Indoor;2010-03-05;William Collazo;;;CUB;1986;Male
NR;;300;M;32.15;;Gent;BEL;Indoor;2014-02-09;Pavel Maslák;;;CZE;1991;Male
NR;;300;M;33.4;;Tallinn;EST;Indoor;2022-01-30;Lukas Lessel;;;EST;2000;Male
NR;;300;M;33.74;;Jyväskylä;FIN;Indoor;2024-02-03;Viljami Kaasalainen;;;FIN;1995;Male
NR;;300;M;32.47;;Liévin;FRA;Indoor;2010-03-05;Leslie Djhone;;;FRA;1981;Male
NR;;300;M;34.14;;Winnipeg;CAN;Indoor;2005-03-11;Antoine Boussombo;;;GAB;1968;Male
NR;;300;M;32.72;;Columbia;USA;Indoor;2023-02-03;Matthew Hudson-Smith;;;GBR;1994;Male
NR;;300;M;32.72;;Karlsruhe;GER;Indoor;1986-01-31;Erwin Skamrahl;;;GER;1958;Male
NR;;300;M;32.99;;Pireás;GRE;Indoor;1999-01-23;Konstadínos Kedéris;;;GRE;1973;Male
NR;;300;M;33.08;;Columbia;USA;Indoor;2020-01-18;Arinze Chance;;;GUY;1996;Male
NR;;300;M;32.54;;Columbia;USA;Indoor;2022-01-28;Nathon Allen;;;JAM;1995;Male
NR;;300;M;39.34;;Kearney;USA;Indoor;2002-02-02;Rami Ali;;;JOR;;Male
NR;;300;M;33.14;;Ust-Kamenogorsk;KAZ;Indoor;2022-02-12;Mikhail Litvin;;;KAZ;1996;Male
NR;;300;M;33.43;;Moskva;RUS;Indoor;2004-02-01;Vincent Mumo;;;KEN;1982;Male
NR;;300;M;33.64;;Tallinn;EST;Indoor;2023-01-29;Iļja Petrušenko;;;LAT;1999;Male
NR;;300;M;32.88;;Ithaca;USA;Indoor;2022-12-03;Tomas Kersulis;;;LTU;2001;Male
NR;;300;M;33.76;;Albuquerque;USA;Indoor;2024-01-20;Aymane El Haddaoui;;;MAR;2001;Male
NR;;300;M;32.36;;Karlsruhe;GER;Indoor;2003-02-28;Frank Fredericks;;;NAM;1967;Male
NR;;300;M;33.7;;Gent;BEL;Indoor;2013-02-02;Arnaldo Abrantes;;;POR;1986;Male
NR;;300;M;32.75;;Liévin;FRA;Indoor;2011-02-08;Roman Smirnov;;;RUS;1984;Male
NR;;300;M;33.5;;Birmingham;USA;Indoor;2021-01-15;Warren Hazel;;;SKN;1996;Male
NR;;300;M;33.04;;Liévin;FRA;Indoor;2010-03-05;Rabah Yousif;;;SUD;1986;Male
NR;;300;M;32.61;;Liévin;FRA;Indoor;2006-03-03;Johan Wissman;;;SWE;1982;Male
NR;;300;M;31.87;;Albuquerque;USA;Indoor;2017-03-04;Noah Lyles;;;USA;1997;Male
NR;;60H;M;7.89;;Budapest;HUN;Indoor;1999-01-16;James Sharpe;;;AHO;1962;Male
NR;;60H;M;7.86;;Pireás;GRE;Indoor;2007-02-21;Elton Bitincka;;;ALB;1985;Male
NR;;60H;M;7.72;;Metz;FRA;Indoor;2011-02-25;Othman Hadj Lazib;;;ALG;1983;Male
NR;;60H;M;8.15;;Escaldes;AND;Indoor;2000-03-04;Esteve Martín;;;AND;1975;Male
NR;;60H;M;7.91;;Paris;FRA;Indoor;2007-01-14;Jonas Mateus;;;ANG;1983;Male
NR;;60H;M;8.03;;Madison;USA;Indoor;1999-02-21;Randy Gillon;;;ANT;1976;Male
NR;;60H;M;7.85;;Cochabamba;BOL;Indoor;2022-02-20;Agustín Carrera;;;ARG;1988;Male
NR;;60H;M;9.45;;Tbilisi;GEO;Indoor;2014-02-16;Arsen Dubski;;;ARM;1993;Male
NR;;60H;M;7.56;;Beograd;SRB;Indoor;2022-03-20;Chris Douglas;;;AUS;1997;Male
NR;;60H;M;7.44;;Wien;AUT;Indoor;2002-03-02;Elmar Lichtenegger;;;AUT;1974;Male
NR;;60H;M;7.85;;Moskva;URS;Indoor;1987-01-01;Gennadiy Chugunov;;;AZE;1963;Male
NR;;60H;M;7.49;;Liévin;FRA;Indoor;2009-02-10;Shamar Sands;;;BAH;1985;Male
NR;;60H;M;7.89;;Rieti;ITA;Indoor;2012-01-29;Mahfuzur Rahman;;;BAN;1988;Male
NR;;60H;M;7.54;;New York;USA;Indoor;2015-02-14;Greggmar Swift;;;BAR;1991;Male
NR;;60H;M;7.55;;Valencia;ESP;Indoor;1998-03-01;Jonathan Nsenga;;;BEL;1973;Male
NR;;60H;M;7.96;;Torino;ITA;Indoor;2009-03-06;Adnan Malkić;;;BIH;1988;Male
NR;;60H;M;7.96;;Torino;ITA;Indoor;2009-03-06;Adrian Malkic;;;BIH;1988;Male
NR;;60H;M;7.54;;Sindelfingen;FRG;Indoor;1980-03-02;Yuriy Chervanyev;;;BLR;1958;Male
NR;;60H;M;7.58;;Berlin;GER;Indoor;2022-02-04;Rafael Henrique Pereira;;;BRA;1997;Male
